DOCUMENTO;FECHA;ID_CLIENTE;TIPO_DOCUMENTO;ID_VENDEDOR;CANAL_ID;TOTAL_NETO;IMPUESTO;TOTAL_DOCUMENTO
FAC0034592;2015-02-18;CLI00330;FACTURA;9;1;160350;30467;190817
FAC0034593;2015-09-10;CLI00509;FACTURA;28;2;61029;11596;72625
FAC0034594;2015-05-08;CLI00593;FACTURA;31;2;66618;12657;79275
FAC0034595;2015-01-29;CLI00943;FACTURA;2;2;47668;9057;56725
FAC0034596;2015-11-27;CLI00513;FACTURA;24;2;106332;20203;126535
FAC0034597;2015-03-19;CLI00251;FACTURA;30;2;135355;25717;161072
FAC0034598;2015-12-04;CLI00374;FACTURA;7;1;42234;8024;50258
FAC0034599;2015-05-13;CLI00607;FACTURA;23;2;201582;38301;239883
FAC0034600;2015-02-06;CLI00097;FACTURA;50;2;20958;3982;24940
FAC0034601;2015-03-27;CLI00222;FACTURA;35;1;228730;43459;272189
FAC0034602;2015-12-14;CLI00320;FACTURA;33;1;23834;4528;28362
FAC0034603;2015-11-04;CLI00315;FACTURA;21;2;104790;19910;124700
FAC0034604;2015-02-28;CLI00951;FACTURA;49;2;199854;37972;237826
FAC0034605;2015-01-24;CLI00195;FACTURA;26;2;268776;51067;319843
FAC0034606;2015-10-21;CLI00965;FACTURA;50;2;199556;37916;237472
FAC0034607;2015-07-04;CLI00067;FACTURA;16;2;59136;11236;70372
FAC0034608;2015-02-25;CLI00259;FACTURA;20;2;127365;24199;151564
FAC0034609;2015-07-04;CLI00489;FACTURA;28;2;152635;29001;181636
FAC0034610;2015-07-04;CLI00320;FACTURA;13;1;68619;13038;81657
FAC0034611;2015-02-14;CLI00445;FACTURA;42;2;171280;32543;203823
FAC0034612;2015-09-02;CLI00239;FACTURA;31;2;143340;27235;170575
FAC0034613;2015-06-21;CLI00963;FACTURA;14;2;192690;36611;229301
FAC0034614;2015-01-22;CLI00143;FACTURA;26;2;88824;16877;105701
FAC0034615;2015-08-02;CLI00608;FACTURA;39;1;208260;39569;247829
FAC0034616;2015-11-08;CLI00856;FACTURA;47;1;130830;24858;155688
FAC0034617;2015-12-19;CLI00099;FACTURA;35;2;94460;17947;112407
FAC0034618;2015-11-15;CLI00204;FACTURA;37;1;199854;37972;237826
FAC0034619;2015-10-26;CLI00792;FACTURA;30;1;246680;46869;293549
FAC0034620;2015-11-18;CLI00937;FACTURA;30;2;246130;46765;292895
FAC0034621;2015-03-27;CLI00638;FACTURA;8;1;45816;8705;54521
FAC0034622;2015-06-19;CLI00943;FACTURA;37;2;132279;25133;157412
FAC0034623;2015-08-11;CLI00482;FACTURA;20;1;25298;4807;30105
FAC0034624;2015-01-27;CLI00547;FACTURA;10;2;69608;13226;82834
FAC0034625;2015-04-03;CLI00624;FACTURA;22;1;175554;33355;208909
FAC0034626;2015-02-26;CLI00500;FACTURA;6;1;216568;41148;257716
FAC0034627;2015-08-14;CLI00278;FACTURA;6;1;21859;4153;26012
FAC0034628;2015-10-23;CLI00510;FACTURA;7;1;111030;21096;132126
FAC0034629;2015-02-14;CLI00627;FACTURA;35;2;74004;14061;88065
FAC0034630;2015-08-27;CLI00996;FACTURA;35;1;112245;21327;133572
FAC0034631;2015-09-22;CLI00685;FACTURA;32;2;147678;28059;175737
FAC0034632;2015-05-25;CLI00505;FACTURA;45;2;221672;42118;263790
FAC0034633;2015-11-26;CLI00314;FACTURA;40;1;161360;30658;192018
FAC0034634;2015-01-26;CLI00772;FACTURA;6;1;224888;42729;267617
FAC0034635;2015-02-18;CLI00619;FACTURA;20;2;243628;46289;289917
FAC0034636;2015-10-08;CLI00371;FACTURA;34;2;94311;17919;112230
FAC0034637;2015-03-16;CLI00015;FACTURA;31;2;142540;27083;169623
FAC0034638;2015-01-05;CLI00400;FACTURA;40;1;249381;47382;296763
FAC0034639;2015-07-14;CLI00596;FACTURA;16;1;134388;25534;159922
FAC0034640;2015-04-04;CLI00330;FACTURA;4;1;123065;23382;146447
FAC0034641;2015-07-20;CLI00335;FACTURA;29;2;222012;42182;264194
FAC0034642;2015-08-13;CLI00739;FACTURA;12;2;214100;40679;254779
FAC0034643;2015-12-12;CLI00283;FACTURA;4;2;47415;9009;56424
FAC0034644;2015-01-13;CLI00063;FACTURA;11;2;31784;6039;37823
FAC0034645;2015-10-31;CLI00983;FACTURA;41;2;39012;7412;46424
FAC0034646;2015-04-29;CLI00625;FACTURA;32;2;47415;9009;56424
FAC0034647;2015-10-12;CLI00095;FACTURA;4;2;25344;4815;30159
FAC0034648;2015-03-26;CLI00733;FACTURA;13;2;341870;64955;406825
FAC0034649;2015-03-19;CLI00730;FACTURA;28;1;29003;5511;34514
FAC0034650;2015-08-04;CLI00273;FACTURA;35;2;27243;5176;32419
FAC0034651;2015-08-23;CLI00329;FACTURA;41;2;23838;4529;28367
FAC0034652;2015-09-29;CLI00908;FACTURA;26;1;33828;6427;40255
FAC0034653;2015-06-13;CLI00848;FACTURA;35;1;85524;16250;101774
FAC0034654;2015-07-14;CLI00137;FACTURA;20;2;95336;18114;113450
FAC0034655;2015-02-13;CLI00435;FACTURA;23;2;178311;33879;212190
FAC0034656;2015-08-21;CLI00793;FACTURA;23;2;214100;40679;254779
FAC0034657;2015-04-27;CLI00601;FACTURA;40;2;108972;20705;129677
FAC0034658;2015-03-26;CLI00026;FACTURA;48;1;196596;37353;233949
FAC0034659;2015-07-15;CLI00223;FACTURA;42;2;63568;12078;75646
FAC0034660;2015-05-15;CLI00085;FACTURA;49;2;16914;3214;20128
FAC0034661;2015-03-30;CLI00455;FACTURA;38;2;33844;6430;40274
FAC0034662;2015-02-15;CLI00083;FACTURA;23;2;37074;7044;44118
FAC0034663;2015-03-24;CLI00506;FACTURA;44;1;126582;24051;150633
FAC0034664;2015-07-02;CLI00454;FACTURA;28;1;50742;9641;60383
FAC0034665;2015-04-26;CLI00165;FACTURA;36;2;55622;10568;66190
FAC0034666;2015-09-25;CLI00587;FACTURA;19;2;57336;10894;68230
FAC0034667;2015-03-08;CLI00870;FACTURA;28;1;37020;7034;44054
FAC0034668;2015-09-21;CLI00623;FACTURA;13;2;71514;13588;85102
FAC0034669;2015-06-26;CLI00884;FACTURA;42;1;70544;13403;83947
FAC0034670;2015-11-22;CLI00683;FACTURA;5;2;242970;46164;289134
FAC0034671;2015-04-26;CLI00504;FACTURA;46;1;65532;12451;77983
FAC0034672;2015-08-09;CLI00546;FACTURA;6;1;12358;2348;14706
FAC0034673;2015-02-05;CLI00622;FACTURA;2;1;62874;11946;74820
FAC0034674;2015-01-02;CLI00282;FACTURA;3;1;190053;36110;226163
FAC0034675;2015-11-01;CLI00752;FACTURA;31;1;221517;42088;263605
FAC0034676;2015-11-17;CLI00751;FACTURA;35;2;170073;32314;202387
FAC0034677;2015-05-14;CLI00782;FACTURA;16;1;239309;45469;284778
FAC0034678;2015-07-09;CLI00691;FACTURA;32;2;87436;16613;104049
FAC0034679;2015-06-06;CLI00862;FACTURA;16;1;98672;18748;117420
FAC0034680;2015-09-19;CLI00110;FACTURA;32;1;91314;17350;108664
FAC0034681;2015-11-10;CLI00511;FACTURA;7;2;153013;29072;182085
FAC0034682;2015-02-13;CLI00898;FACTURA;16;1;160111;30421;190532
FAC0034683;2015-04-19;CLI00267;FACTURA;33;2;5638;1071;6709
FAC0034684;2015-08-24;CLI00782;FACTURA;8;1;25298;4807;30105
FAC0034685;2015-02-20;CLI00750;FACTURA;26;1;35751;6793;42544
FAC0034686;2015-01-20;CLI00806;FACTURA;5;1;114032;21666;135698
FAC0034687;2015-06-22;CLI00201;FACTURA;26;2;18966;3604;22570
FAC0034688;2015-04-20;CLI00918;FACTURA;25;1;203751;38713;242464
FAC0034689;2015-09-03;CLI00154;FACTURA;26;1;24680;4689;29369
FAC0034690;2015-04-01;CLI00461;FACTURA;48;2;210970;40084;251054
FAC0034691;2015-08-01;CLI00361;FACTURA;47;2;112952;21461;134413
FAC0034692;2015-08-23;CLI00947;FACTURA;14;2;83127;15794;98921
FAC0034693;2015-09-30;CLI00884;FACTURA;27;1;278432;52902;331334
FAC0034694;2015-03-23;CLI00523;FACTURA;4;2;170935;32478;203413
FAC0034695;2015-08-27;CLI00984;FACTURA;7;1;91809;17444;109253
FAC0034696;2015-02-04;CLI00718;FACTURA;18;1;162426;30861;193287
FAC0034697;2015-05-15;CLI00979;FACTURA;49;2;16922;3215;20137
FAC0034698;2015-01-18;CLI00488;FACTURA;6;1;196245;37287;233532
FAC0034699;2015-05-05;CLI00849;FACTURA;8;2;135834;25808;161642
FAC0034700;2015-04-10;CLI00346;FACTURA;15;1;42234;8024;50258
FAC0034701;2015-12-10;CLI00692;FACTURA;10;1;148008;28122;176130
FAC0034702;2015-04-13;CLI00180;FACTURA;27;1;50946;9680;60626
FAC0034703;2015-04-27;CLI00799;FACTURA;7;2;76419;14520;90939
FAC0034704;2015-10-11;CLI00907;FACTURA;39;2;104790;19910;124700
FAC0034705;2015-10-13;CLI00032;FACTURA;9;1;114365;21729;136094
FAC0034706;2015-04-09;CLI00004;FACTURA;30;1;33828;6427;40255
FAC0034707;2015-01-03;CLI00265;FACTURA;5;2;228654;43444;272098
FAC0034708;2015-02-06;CLI00268;FACTURA;9;1;75894;14420;90314
FAC0034709;2015-03-21;CLI00245;FACTURA;35;2;24716;4696;29412
FAC0034710;2015-07-24;CLI00204;FACTURA;19;1;16896;3210;20106
FAC0034711;2015-01-09;CLI00928;FACTURA;49;1;61700;11723;73423
FAC0034712;2015-01-16;CLI00426;FACTURA;30;1;12358;2348;14706
FAC0034713;2015-05-15;CLI00625;FACTURA;2;2;40584;7711;48295
FAC0034714;2015-07-03;CLI00785;FACTURA;34;2;348040;66128;414168
FAC0034715;2015-05-13;CLI00648;FACTURA;13;1;104790;19910;124700
FAC0034716;2015-10-15;CLI00325;FACTURA;15;2;163458;31057;194515
FAC0034717;2015-06-23;CLI00827;FACTURA;10;2;56222;10682;66904
FAC0034718;2015-04-12;CLI00423;FACTURA;25;2;22908;4353;27261
FAC0034719;2015-10-01;CLI00348;FACTURA;18;1;34187;6496;40683
FAC0034720;2015-09-20;CLI00069;FACTURA;12;2;142401;27056;169457
FAC0034721;2015-12-03;CLI00807;FACTURA;7;2;196245;37287;233532
FAC0034722;2015-01-12;CLI00213;FACTURA;24;2;27071;5143;32214
FAC0034723;2015-08-10;CLI00632;FACTURA;42;1;79749;15152;94901
FAC0034724;2015-08-04;CLI00545;FACTURA;22;2;278432;52902;331334
FAC0034725;2015-12-16;CLI00815;FACTURA;36;2;33844;6430;40274
FAC0034726;2015-08-30;CLI00207;FACTURA;29;2;22639;4301;26940
FAC0034727;2015-06-11;CLI00948;FACTURA;36;1;158473;30110;188583
FAC0034728;2015-10-05;CLI00575;FACTURA;6;2;104130;19785;123915
FAC0034729;2015-05-08;CLI00035;FACTURA;15;2;28338;5384;33722
FAC0034730;2015-01-25;CLI00321;FACTURA;17;2;47415;9009;56424
FAC0034731;2015-08-03;CLI00581;FACTURA;19;2;335970;63834;399804
FAC0034732;2015-08-16;CLI00933;FACTURA;47;2;81729;15529;97258
FAC0034733;2015-08-23;CLI00478;FACTURA;36;1;65577;12460;78037
FAC0034734;2015-11-09;CLI00301;FACTURA;29;2;8448;1605;10053
FAC0034735;2015-12-19;CLI00779;FACTURA;28;2;56898;10811;67709
FAC0034736;2015-02-16;CLI00774;FACTURA;39;1;49360;9378;58738
FAC0034737;2015-04-21;CLI00800;FACTURA;19;1;87220;16572;103792
FAC0034738;2015-06-08;CLI00853;FACTURA;49;2;177842;33790;211632
FAC0034739;2015-10-04;CLI00837;FACTURA;12;2;64140;12187;76327
FAC0034740;2015-04-06;CLI00882;FACTURA;16;1;88180;16754;104934
FAC0034741;2015-01-28;CLI00431;FACTURA;9;2;94485;17952;112437
FAC0034742;2015-04-15;CLI00570;FACTURA;12;1;33828;6427;40255
FAC0034743;2015-04-20;CLI00939;FACTURA;45;2;28449;5405;33854
FAC0034744;2015-10-17;CLI00221;FACTURA;39;2;196904;37412;234316
FAC0034745;2015-04-06;CLI00350;FACTURA;3;1;73353;13937;87290
FAC0034746;2015-05-10;CLI00155;FACTURA;39;2;75894;14420;90314
FAC0034747;2015-05-13;CLI00844;FACTURA;39;1;281110;53411;334521
FAC0034748;2015-10-18;CLI00818;FACTURA;33;1;341870;64955;406825
FAC0034749;2015-09-26;CLI00637;FACTURA;14;2;57270;10881;68151
FAC0034750;2015-10-22;CLI00027;FACTURA;18;2;132915;25254;158169
FAC0034751;2015-11-15;CLI00292;FACTURA;17;1;75568;14358;89926
FAC0034752;2015-07-20;CLI00308;FACTURA;38;1;294894;56030;350924
FAC0034753;2015-11-10;CLI00801;FACTURA;7;2;22206;4219;26425
FAC0034754;2015-01-21;CLI00501;FACTURA;37;2;163458;31057;194515
FAC0034755;2015-02-13;CLI00608;FACTURA;34;1;156048;29649;185697
FAC0034756;2015-01-09;CLI00801;FACTURA;42;2;57016;10833;67849
FAC0034757;2015-02-22;CLI00127;FACTURA;26;2;24680;4689;29369
FAC0034758;2015-10-09;CLI00206;FACTURA;16;1;104412;19838;124250
FAC0034759;2015-10-26;CLI00005;FACTURA;17;2;138545;26324;164869
FAC0034760;2015-01-03;CLI00585;FACTURA;4;2;130830;24858;155688
FAC0034761;2015-10-04;CLI00306;FACTURA;1;1;28508;5417;33925
FAC0034762;2015-01-09;CLI00008;FACTURA;39;1;18892;3589;22481
FAC0034763;2015-10-29;CLI00612;FACTURA;19;1;30850;5862;36712
FAC0034764;2015-08-13;CLI00032;FACTURA;4;1;60876;11566;72442
FAC0034765;2015-05-08;CLI00109;FACTURA;19;2;22552;4285;26837
FAC0034766;2015-11-03;CLI00714;FACTURA;13;1;35272;6702;41974
FAC0034767;2015-01-13;CLI00883;FACTURA;14;2;22873;4346;27219
FAC0034768;2015-01-13;CLI00853;FACTURA;50;2;100338;19064;119402
FAC0034769;2015-07-19;CLI00724;FACTURA;16;1;25344;4815;30159
FAC0034770;2015-01-28;CLI00804;FACTURA;44;1;186081;35355;221436
FAC0034771;2015-07-11;CLI00906;FACTURA;14;1;113195;21507;134702
FAC0034772;2015-12-15;CLI00888;FACTURA;14;1;214100;40679;254779
FAC0034773;2015-10-26;CLI00393;FACTURA;5;2;112444;21364;133808
FAC0034774;2015-06-25;CLI00144;FACTURA;42;1;18537;3522;22059
FAC0034775;2015-09-19;CLI00126;FACTURA;12;1;252980;48066;301046
FAC0034776;2015-08-15;CLI00371;FACTURA;9;2;70544;13403;83947
FAC0034777;2015-03-21;CLI00646;FACTURA;12;1;145224;27593;172817
FAC0034778;2015-05-14;CLI00862;FACTURA;19;1;54142;10287;64429
FAC0034779;2015-03-15;CLI00322;FACTURA;23;1;49336;9374;58710
FAC0034780;2015-05-26;CLI00082;FACTURA;48;1;20343;3865;24208
FAC0034781;2015-11-27;CLI00631;FACTURA;43;2;20343;3865;24208
FAC0034782;2015-07-03;CLI00456;FACTURA;34;1;141088;26807;167895
FAC0034783;2015-03-15;CLI00141;FACTURA;43;2;142540;27083;169623
FAC0034784;2015-08-07;CLI00154;FACTURA;13;1;160111;30421;190532
FAC0034785;2015-01-18;CLI00372;FACTURA;20;1;39730;7549;47279
FAC0034786;2015-03-10;CLI00352;FACTURA;12;1;47668;9057;56725
FAC0034787;2015-04-02;CLI00706;FACTURA;44;1;42194;8017;50211
FAC0034788;2015-02-04;CLI00038;FACTURA;48;1;281110;53411;334521
FAC0034789;2015-07-05;CLI00037;FACTURA;41;2;52908;10053;62961
FAC0034790;2015-12-02;CLI00970;FACTURA;6;1;22873;4346;27219
FAC0034791;2015-08-31;CLI00350;FACTURA;24;1;94460;17947;112407
FAC0034792;2015-03-11;CLI00825;FACTURA;41;2;190053;36110;226163
FAC0034793;2015-08-08;CLI00157;FACTURA;2;2;83127;15794;98921
FAC0034794;2015-07-07;CLI00497;FACTURA;48;2;56676;10768;67444
FAC0034795;2015-09-13;CLI00877;FACTURA;4;2;56676;10768;67444
FAC0034796;2015-10-26;CLI00144;FACTURA;16;1;47230;8974;56204
FAC0034797;2015-05-15;CLI00154;FACTURA;3;1;29003;5511;34514
FAC0034798;2015-06-18;CLI00667;FACTURA;40;2;71502;13585;85087
FAC0034799;2015-03-16;CLI00477;FACTURA;21;2;159498;30305;189803
FAC0034800;2015-02-09;CLI00642;FACTURA;37;1;170073;32314;202387
FAC0034801;2015-02-16;CLI00963;FACTURA;10;2;261027;49595;310622
FAC0034802;2015-06-08;CLI00881;FACTURA;27;2;91632;17410;109042
FAC0034803;2015-10-21;CLI00902;FACTURA;2;1;54142;10287;64429
FAC0034804;2015-08-14;CLI00110;FACTURA;9;1;37020;7034;44054
FAC0034805;2015-07-12;CLI00525;FACTURA;46;2;163830;31128;194958
FAC0034806;2015-10-29;CLI00852;FACTURA;47;1;168776;32067;200843
FAC0034807;2015-12-26;CLI00384;FACTURA;20;1;174440;33144;207584
FAC0034808;2015-02-27;CLI00608;FACTURA;35;1;312390;59354;371744
FAC0034809;2015-07-15;CLI00616;FACTURA;8;1;147819;28086;175905
FAC0034810;2015-10-31;CLI00194;FACTURA;49;1;147679;28059;175738
FAC0034811;2015-12-14;CLI00700;FACTURA;35;1;75588;14362;89950
FAC0034812;2015-08-21;CLI00249;FACTURA;46;2;203784;38719;242503
FAC0034813;2015-06-10;CLI00133;FACTURA;17;2;228730;43459;272189
FAC0034814;2015-05-02;CLI00467;FACTURA;22;2;183087;34787;217874
FAC0034815;2015-08-24;CLI00975;FACTURA;31;2;216568;41148;257716
FAC0034816;2015-09-08;CLI00545;FACTURA;38;2;199854;37972;237826
FAC0034817;2015-12-11;CLI00638;FACTURA;33;1;117036;22237;139273
FAC0034818;2015-03-25;CLI00816;FACTURA;44;1;50596;9613;60209
FAC0034819;2015-10-18;CLI00185;FACTURA;27;2;161176;30623;191799
FAC0034820;2015-11-22;CLI00112;FACTURA;4;1;39466;7499;46965
FAC0034821;2015-11-01;CLI00725;FACTURA;44;2;29003;5511;34514
FAC0034822;2015-11-06;CLI00824;FACTURA;43;1;25406;4827;30233
FAC0034823;2015-07-13;CLI00521;FACTURA;21;2;56676;10768;67444
FAC0034824;2015-01-23;CLI00241;FACTURA;2;2;54696;10392;65088
FAC0034825;2015-12-16;CLI00010;FACTURA;22;1;35751;6793;42544
FAC0034826;2015-03-12;CLI00810;FACTURA;24;1;60441;11484;71925
FAC0034827;2015-03-05;CLI00957;FACTURA;28;2;47668;9057;56725
FAC0034828;2015-10-03;CLI00908;FACTURA;35;1;27243;5176;32419
FAC0034829;2015-02-05;CLI00082;FACTURA;12;1;224888;42729;267617
FAC0034830;2015-02-09;CLI00894;FACTURA;12;1;23834;4528;28362
FAC0034831;2015-09-30;CLI00245;FACTURA;6;2;171280;32543;203823
FAC0034832;2015-10-05;CLI00250;FACTURA;7;1;145015;27553;172568
FAC0034833;2015-06-21;CLI00182;FACTURA;40;1;228064;43332;271396
FAC0034834;2015-12-30;CLI00471;FACTURA;20;2;50766;9646;60412
FAC0034835;2015-06-06;CLI00412;FACTURA;25;1;285080;54165;339245
FAC0034836;2015-08-01;CLI00210;FACTURA;7;1;243628;46289;289917
FAC0034837;2015-11-21;CLI00001;FACTURA;6;2;252980;48066;301046
FAC0034838;2015-11-16;CLI00023;FACTURA;33;2;16035;3047;19082
FAC0034839;2015-09-02;CLI00773;FACTURA;3;2;341870;64955;406825
FAC0034840;2015-12-14;CLI00003;FACTURA;26;2;50812;9654;60466
FAC0034841;2015-09-07;CLI00670;FACTURA;23;1;21117;4012;25129
FAC0034842;2015-04-29;CLI00535;FACTURA;25;2;203430;38652;242082
FAC0034843;2015-04-29;CLI00367;FACTURA;24;2;91314;17350;108664
FAC0034844;2015-10-07;CLI00811;FACTURA;28;2;42194;8017;50211
FAC0034845;2015-09-28;CLI00706;FACTURA;10;1;23834;4528;28362
FAC0034846;2015-11-25;CLI00494;FACTURA;20;1;76032;14446;90478
FAC0034847;2015-06-13;CLI00853;FACTURA;36;2;203751;38713;242464
FAC0034848;2015-11-22;CLI00884;FACTURA;15;1;98672;18748;117420
FAC0034849;2015-05-10;CLI00321;FACTURA;44;2;174020;33064;207084
FAC0034850;2015-10-06;CLI00434;FACTURA;23;1;64544;12263;76807
FAC0034851;2015-10-06;CLI00490;FACTURA;4;1;138840;26380;165220
FAC0034852;2015-04-03;CLI00160;FACTURA;29;1;85524;16250;101774
FAC0034853;2015-06-26;CLI00865;FACTURA;29;2;341870;64955;406825
FAC0034854;2015-09-15;CLI00712;FACTURA;38;1;40584;7711;48295
FAC0034855;2015-07-19;CLI00652;FACTURA;7;1;142401;27056;169457
FAC0034856;2015-11-30;CLI00681;FACTURA;8;2;149870;28475;178345
FAC0034857;2015-07-01;CLI00783;FACTURA;43;2;246130;46765;292895
FAC0034858;2015-11-15;CLI00392;FACTURA;41;1;277680;52759;330439
FAC0034859;2015-09-19;CLI00137;FACTURA;41;2;203751;38713;242464
FAC0034860;2015-11-29;CLI00039;FACTURA;3;2;216568;41148;257716
FAC0034861;2015-07-23;CLI00497;FACTURA;9;2;196596;37353;233949
FAC0034862;2015-06-14;CLI00948;FACTURA;32;1;110836;21059;131895
FAC0034863;2015-08-17;CLI00783;FACTURA;33;2;28508;5417;33925
FAC0034864;2015-03-03;CLI00310;FACTURA;29;1;222012;42182;264194
FAC0034865;2015-08-04;CLI00548;FACTURA;1;1;256572;48749;305321
FAC0034866;2015-08-27;CLI00145;FACTURA;39;2;118454;22506;140960
FAC0034867;2015-10-15;CLI00651;FACTURA;45;2;112952;21461;134413
FAC0034868;2015-03-09;CLI00744;FACTURA;33;1;148008;28122;176130
FAC0034869;2015-05-31;CLI00399;FACTURA;40;2;129088;24527;153615
FAC0034870;2015-07-09;CLI00559;FACTURA;4;2;177648;33753;211401
FAC0034871;2015-03-17;CLI00060;FACTURA;33;1;138840;26380;165220
FAC0034872;2015-01-09;CLI00858;FACTURA;34;1;33844;6430;40274
FAC0034873;2015-08-21;CLI00919;FACTURA;2;2;245187;46586;291773
FAC0034874;2015-02-10;CLI00684;FACTURA;5;1;66618;12657;79275
FAC0034875;2015-01-05;CLI00844;FACTURA;15;1;181112;34411;215523
FAC0034876;2015-11-14;CLI00709;FACTURA;46;2;50946;9680;60626
FAC0034877;2015-12-24;CLI00400;FACTURA;46;1;126582;24051;150633
FAC0034878;2015-05-28;CLI00718;FACTURA;2;1;217944;41409;259353
FAC0034879;2015-10-20;CLI00973;FACTURA;45;2;54486;10352;64838
FAC0034880;2015-07-04;CLI00653;FACTURA;29;2;256572;48749;305321
FAC0034881;2015-06-02;CLI00990;FACTURA;29;1;122058;23191;145249
FAC0034882;2015-10-01;CLI00227;FACTURA;30;2;28190;5356;33546
FAC0034883;2015-07-19;CLI00679;FACTURA;2;2;138545;26324;164869
FAC0034884;2015-02-25;CLI00569;FACTURA;20;2;136740;25981;162721
FAC0034885;2015-08-01;CLI00477;FACTURA;47;2;35272;6702;41974
FAC0034886;2015-11-21;CLI00364;FACTURA;32;1;64140;12187;76327
FAC0034887;2015-06-24;CLI00842;FACTURA;39;1;79749;15152;94901
FAC0034888;2015-03-20;CLI00122;FACTURA;9;1;45104;8570;53674
FAC0034889;2015-10-05;CLI00559;FACTURA;31;2;163458;31057;194515
FAC0034890;2015-01-06;CLI00222;FACTURA;5;1;129006;24511;153517
FAC0034891;2015-04-06;CLI00698;FACTURA;47;1;112952;21461;134413
FAC0034892;2015-04-20;CLI00353;FACTURA;48;2;181112;34411;215523
FAC0034893;2015-08-12;CLI00669;FACTURA;14;2;159498;30305;189803
FAC0034894;2015-07-30;CLI00398;FACTURA;33;1;80178;15234;95412
FAC0034895;2015-12-23;CLI00708;FACTURA;5;1;39730;7549;47279
FAC0034896;2015-04-06;CLI00099;FACTURA;25;2;138840;26380;165220
FAC0034897;2015-09-27;CLI00871;FACTURA;40;2;27709;5265;32974
FAC0034898;2015-03-04;CLI00900;FACTURA;21;1;174440;33144;207584
FAC0034899;2015-11-27;CLI00226;FACTURA;47;1;30895;5870;36765
FAC0034900;2015-08-19;CLI00552;FACTURA;8;1;189873;36076;225949
FAC0034901;2015-01-19;CLI00254;FACTURA;22;1;82044;15588;97632
FAC0034902;2015-07-04;CLI00993;FACTURA;39;2;163830;31128;194958
FAC0034903;2015-11-17;CLI00376;FACTURA;44;1;49360;9378;58738
FAC0034904;2015-08-27;CLI00412;FACTURA;14;1;239309;45469;284778
FAC0034905;2015-12-22;CLI00592;FACTURA;33;1;28111;5341;33452
FAC0034906;2015-07-25;CLI00864;FACTURA;17;1;161360;30658;192018
FAC0034907;2015-03-30;CLI00527;FACTURA;45;2;63291;12025;75316
FAC0034908;2015-10-18;CLI00890;FACTURA;5;1;196245;37287;233532
FAC0034909;2015-06-28;CLI00298;FACTURA;6;1;24668;4687;29355
FAC0034910;2015-03-10;CLI00020;FACTURA;2;1;208260;39569;247829
FAC0034911;2015-07-03;CLI00629;FACTURA;34;2;205857;39113;244970
FAC0034912;2015-01-19;CLI00174;FACTURA;28;1;245187;46586;291773
FAC0034913;2015-02-12;CLI00755;FACTURA;7;2;80175;15233;95408
FAC0034914;2015-05-26;CLI00213;FACTURA;21;2;44412;8438;52850
FAC0034915;2015-11-30;CLI00971;FACTURA;23;2;117036;22237;139273
FAC0034916;2015-06-21;CLI00765;FACTURA;1;2;174018;33063;207081
FAC0034917;2015-09-23;CLI00012;FACTURA;26;1;112245;21327;133572
FAC0034918;2015-06-16;CLI00939;FACTURA;7;2;86004;16341;102345
FAC0034919;2015-03-23;CLI00109;FACTURA;19;2;153013;29072;182085
FAC0034920;2015-09-28;CLI00275;FACTURA;15;2;129006;24511;153517
FAC0034921;2015-09-19;CLI00042;FACTURA;11;1;67584;12841;80425
FAC0034922;2015-08-15;CLI00818;FACTURA;16;1;174440;33144;207584
FAC0034923;2015-02-26;CLI00788;FACTURA;41;1;104130;19785;123915
FAC0034924;2015-12-28;CLI00615;FACTURA;47;2;113195;21507;134702
FAC0034925;2015-12-10;CLI00511;FACTURA;18;2;67917;12904;80821
FAC0034926;2015-03-22;CLI00770;FACTURA;37;1;249381;47382;296763
FAC0034927;2015-08-19;CLI00551;FACTURA;36;2;56676;10768;67444
FAC0034928;2015-03-19;CLI00359;FACTURA;22;2;104790;19910;124700
FAC0034929;2015-11-26;CLI00388;FACTURA;47;1;67584;12841;80425
FAC0034930;2015-03-02;CLI00927;FACTURA;35;2;104412;19838;124250
FAC0034931;2015-04-30;CLI00251;FACTURA;45;2;95336;18114;113450
FAC0034932;2015-10-13;CLI00173;FACTURA;34;2;52395;9955;62350
FAC0034933;2015-07-30;CLI00351;FACTURA;37;2;196904;37412;234316
FAC0034934;2015-07-21;CLI00016;FACTURA;22;1;171280;32543;203823
FAC0034935;2015-12-14;CLI00222;FACTURA;39;1;75568;14358;89926
FAC0034936;2015-04-04;CLI00270;FACTURA;38;1;32070;6093;38163
FAC0034937;2015-11-24;CLI00853;FACTURA;50;2;45816;8705;54521
FAC0034938;2015-07-03;CLI00502;FACTURA;49;1;22206;4219;26425
FAC0034939;2015-06-09;CLI00886;FACTURA;27;1;80178;15234;95412
FAC0034940;2015-02-05;CLI00736;FACTURA;2;1;57336;10894;68230
FAC0034941;2015-02-11;CLI00198;FACTURA;21;1;252999;48070;301069
FAC0034942;2015-11-07;CLI00359;FACTURA;12;2;95336;18114;113450
FAC0034943;2015-02-10;CLI00669;FACTURA;12;2;110836;21059;131895
FAC0034944;2015-09-14;CLI00213;FACTURA;29;2;23838;4529;28367
FAC0034945;2015-03-18;CLI00538;FACTURA;32;1;55418;10529;65947
FAC0034946;2015-08-03;CLI00762;FACTURA;14;1;47676;9058;56734
FAC0034947;2015-06-05;CLI00201;FACTURA;33;2;33844;6430;40274
